mapping,transformation,port,informatica_code,xml_line,pyspark_code_or_ref,confidence,reason
m_demo_mapping2,SEQTRANS,CURRVAL,CURRVAL,316,not emitted,NOT MIGRATED,CURRVAL has no connector and is not observable.
m_demo_mapping2,SEQTRANS,Start Value,0,317,m_demo_mapping2.py:105-109,MEDIUM,The start value is unexercised because this run does not cycle; the observed seed begins from Current Value 57.
m_demo_mapping2,SEQTRANS,Increment By,1,318,m_demo_mapping2.py:105-109,HIGH,Row number increments by one in arrival order.
m_demo_mapping2,SEQTRANS,End Value,9223372036854775807,319,m_demo_mapping2.py:105-109,MEDIUM,No seeded run reaches the end boundary.
m_demo_mapping2,SEQTRANS,Current Value,57,320,m_demo_mapping2.py:105-109,HIGH,Baseline sequence keys begin at 57.
m_demo_mapping2,SEQTRANS,Cycle,NO,321,m_demo_mapping2.py:105-109,MEDIUM,No seeded run reaches a cycle boundary.
m_demo_mapping2,SEQTRANS,Number of Cached Values,0,322,m_demo_mapping2.py:105-109,MEDIUM,No seeded run exercises cache sizing.
m_demo_mapping2,SEQTRANS,Reset,NO,323,m_demo_mapping2.py:105-109,MEDIUM,No reset event occurs in the single mapping run.
m_demo_mapping2,SEQTRANS,Is Current Value Shared,NO,324,m_demo_mapping2.py:105-109,MEDIUM,The mapping has one sequence instance and no shared state is exercised.
m_demo_mapping2,UPDTRANS,Update Strategy Expression,DD_UPDATE,341,m_demo_mapping2.py:145-159,HIGH,Update branch is rendered as the update target stream.
m_demo_mapping2,demo_target1_INS,UPDATED_BY,unconnected target port,90,m_demo_mapping2.py:118,NOT MIGRATED,XML has no connector; output is NULL.
m_demo_mapping2,demo_target1_INS,UPDATED_TIME,unconnected target port,91,m_demo_mapping2.py:119,NOT MIGRATED,XML has no connector; output is NULL.
m_demo_mapping2,demo_target1_INS,ACTIVE_FLAG,unconnected target port,92,m_demo_mapping2.py:120,NOT MIGRATED,XML has no connector; output is NULL.
m_demo_mapping2,demo_target1_INS,START_DATE,unconnected target port,93,m_demo_mapping2.py:121,NOT MIGRATED,XML has no connector; output is NULL.
m_demo_mapping2,demo_target1_INS,END_DATE,unconnected target port,94,m_demo_mapping2.py:122,NOT MIGRATED,XML has no connector; output is NULL.
m_demo_mapping2,demo_target1_UPD,CREATED_BY,unconnected target port,88,m_demo_mapping2.py:168,NOT MIGRATED,XML has no connector; output is NULL.
m_demo_mapping2,demo_target1_UPD,CREATED_TIME,unconnected target port,89,m_demo_mapping2.py:169,NOT MIGRATED,XML has no connector; output is NULL.
m_demo_mapping2,demo_target1_UPD,ACTIVE_FLAG,unconnected target port,92,m_demo_mapping2.py:172,NOT MIGRATED,XML has no connector; output is NULL.
m_demo_mapping2,demo_target1_UPD,START_DATE,unconnected target port,93,m_demo_mapping2.py:173,NOT MIGRATED,XML has no connector; output is NULL.
m_demo_mapping2,demo_target1_UPD,END_DATE,unconnected target port,94,m_demo_mapping2.py:174,NOT MIGRATED,XML has no connector; output is NULL.
m_demo_mapping2,LKPTRANS,BRANCH_CO_MNE1,dead lookup output,268,not emitted,NOT MIGRATED,It reaches EXPTRANS and RTRTRANS but no target consumes it.
m_demo_mapping2,LKPTRANS,MIS_DATE1,dead lookup output,269,not emitted,NOT MIGRATED,It reaches EXPTRANS and RTRTRANS but no target consumes it.
m_demo_mapping2,LKPTRANS,DESCRIPTION1,dead lookup output,271,not emitted,NOT MIGRATED,It reaches EXPTRANS and RTRTRANS but no target consumes it.
m_demo_mapping2,LKPTRANS,SHORT_NAME1,dead lookup output,272,not emitted,NOT MIGRATED,It reaches EXPTRANS and RTRTRANS but no target consumes it.
m_demo_mapping2,LKPTRANS,ID,unconnected lookup output,270,not emitted,NOT MIGRATED,The LOOKUP/OUTPUT port has no connector and is never read.
m_demo_mapping2,LKPTRANS,CREATED_BY,unconnected lookup output,273,not emitted,NOT MIGRATED,The LOOKUP/OUTPUT port has no connector and is never read.
m_demo_mapping2,LKPTRANS,CREATED_TIME,unconnected lookup output,274,not emitted,NOT MIGRATED,The LOOKUP/OUTPUT port has no connector and is never read.
m_demo_mapping2,LKPTRANS,UPDATED_BY,unconnected lookup output,275,not emitted,NOT MIGRATED,The LOOKUP/OUTPUT port has no connector and is never read.
m_demo_mapping2,LKPTRANS,UPDATED_TIME,unconnected lookup output,276,not emitted,NOT MIGRATED,The LOOKUP/OUTPUT port has no connector and is never read.
m_demo_mapping2,LKPTRANS,ACTIVE_FLAG,unconnected lookup output,277,not emitted,NOT MIGRATED,The LOOKUP/OUTPUT port has no connector and is never read.
m_demo_mapping2,LKPTRANS,START_DATE,unconnected lookup output,278,not emitted,NOT MIGRATED,The LOOKUP/OUTPUT port has no connector and is never read.
m_demo_mapping2,LKPTRANS,END_DATE,unconnected lookup output,279,not emitted,NOT MIGRATED,The LOOKUP/OUTPUT port has no connector and is never read.
m_demo_mapping2,RTRTRANS,LEAD_CO_MNE3,DEFAULT1 port,245,not emitted,NOT MIGRATED,DEFAULT1 is unconnected; UPDTRANS same-named input is fed by Update connectors 411-423.
m_demo_mapping2,RTRTRANS,BRANCH_CO_MNE3,DEFAULT1 port,246,not emitted,NOT MIGRATED,DEFAULT1 is unconnected; name matching would misroute this port.
m_demo_mapping2,RTRTRANS,MIS_DATE3,DEFAULT1 port,247,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,ID2,DEFAULT1 port,248,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,DESCRIPTION3,DEFAULT1 port,249,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,SHORT_NAME3,DEFAULT1 port,250,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,LEAD_CO_MNE12,DEFAULT1 port,251,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,BRANCH_CO_MNE12,DEFAULT1 port,252,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,MIS_DATE12,DEFAULT1 port,253,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,DESCRIPTION12,DEFAULT1 port,254,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,SHORT_NAME12,DEFAULT1 port,255,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,New_Flag2,DEFAULT1 port,256,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,Changed_Flag2,DEFAULT1 port,257,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,o_CREATED_BY2,DEFAULT1 port,258,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,o_CREATED_TIME2,DEFAULT1 port,259,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,o_UPDATED_BY2,DEFAULT1 port,260,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,o_UPDATED_TIME2,DEFAULT1 port,261,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping2,RTRTRANS,Key2,DEFAULT1 port,262,not emitted,NOT MIGRATED,DEFAULT1 is unconnected.
m_demo_mapping3,SQ_demo_source2,Sql Query,"SELECT demo_source2.Title, demo_source2.First_Name, demo_source2.Middle_Name, demo_source2.Last_Name, demo_source2.Member_ID, demo_source2.Member_Suffix, demo_source2.Birth_Date, demo_source2.Gender_Code, demo_source2.Member_Record_Number, demo_source2.Social_Security_Number, demo_source2.Member_Type_Code, demo_source2.Original_Effective_Date, demo_source2.Relationship_to_Subscriber_Code, demo_source2.Relationship_to_Subscriber_Code_Label
FROM
 demo_source2 where demo_source2.Member_Type_Code is not null",916,informatica_pyspark/mappings/m_demo_mapping3.py:56,HIGH,The SQL override is a plain projection with a Member_Type_Code IS NOT NULL predicate; the seed row 30005 proves the filter.
m_demo_mapping3,SQ_demo_source2,Source Filter,,918,,NOT MIGRATED,The separate Source Filter TABLEATTRIBUTE is empty; it is not the SQL override and has no behavior to migrate.
m_demo_mapping3,EXPTRANS,Title,Title,929,informatica_pyspark/mappings/m_demo_mapping3.py:49,HIGH,Identity pass-through is connected through the router to both targets and is exercised by baseline rows.
m_demo_mapping3,EXPTRANS,First_Name,First_Name,930,informatica_pyspark/mappings/m_demo_mapping3.py:49,HIGH,Identity pass-through is connected through the router to both targets and is exercised by baseline rows.
m_demo_mapping3,EXPTRANS,Middle_Name,Middle_Name,931,informatica_pyspark/mappings/m_demo_mapping3.py:49,HIGH,Identity pass-through is connected through the router to both targets and is exercised by baseline rows.
m_demo_mapping3,EXPTRANS,Last_Name,Last_Name,932,informatica_pyspark/mappings/m_demo_mapping3.py:49,HIGH,Identity pass-through is connected through the router to both targets and is exercised by baseline rows.
m_demo_mapping3,EXPTRANS,Member_ID,Member_ID,933,informatica_pyspark/mappings/m_demo_mapping3.py:38,HIGH,Connector-derived rename to Member_Identifier; baseline keys would fail if this mapping were wrong.
m_demo_mapping3,EXPTRANS,Member_Suffix,Member_Suffix,934,informatica_pyspark/mappings/m_demo_mapping3.py:49,MEDIUM,Only one of six surviving baseline rows has a non-empty suffix; parity cannot distinguish a wrong empty-string versus NULL treatment for the other rows.
m_demo_mapping3,EXPTRANS,Birth_Date,Birth_Date,935,informatica_pyspark/mappings/m_demo_mapping3.py:39,HIGH,Connector-derived rename to Date_of_Birth; baseline dates would fail if this mapping were wrong.
m_demo_mapping3,EXPTRANS,Gender_Code,Gender_Code,936,informatica_pyspark/mappings/m_demo_mapping3.py:41,HIGH,Connector-derived rename to the second target column Gender; baseline output order and values exercise it.
m_demo_mapping3,EXPTRANS,Member_Record_Number,Member_Record_Number,937,informatica_pyspark/mappings/m_demo_mapping3.py:42,HIGH,Connector-derived rename to Member_Number; baseline output values exercise it.
m_demo_mapping3,EXPTRANS,Social_Security_Number,Social_Security_Number,938,informatica_pyspark/mappings/m_demo_mapping3.py:43,HIGH,Connector-derived rename to Soc_Number and router predicate input; baseline separates both targets by this field.
m_demo_mapping3,EXPTRANS,Member_Type_Code,Member_Type_Code,939,informatica_pyspark/mappings/m_demo_mapping3.py:44,HIGH,The source qualifier filter depends on this port and baseline excludes member 30005.
m_demo_mapping3,EXPTRANS,Original_Effective_Date,Original_Effective_Date,940,informatica_pyspark/mappings/m_demo_mapping3.py:45,HIGH,Connector-derived rename to Effective_Date; baseline dates exercise it.
m_demo_mapping3,EXPTRANS,Relationship_to_Subscriber_Code,Relationship_to_Subscriber_Code,941,informatica_pyspark/mappings/m_demo_mapping3.py:49,HIGH,Identity pass-through is connected through the router to both targets and is exercised by baseline rows.
m_demo_mapping3,EXPTRANS,Relationship_to_Subscriber_Code_Label,Relationship_to_Subscriber_Code_Label,942,informatica_pyspark/mappings/m_demo_mapping3.py:49,NOT MIGRATED,This identically named pass-through is a dead EXPTRANS output with no downstream connector; the connected abort output is the separate port at line 943.
m_demo_mapping3,EXPTRANS,o_Relationship_to_Subscriber_Code_Label,"iif(ISNULL(Relationship_to_Subscriber_Code_Label),ABORT('Relationship_to_Subscriber_Code_Labe valuel is null'),Relationship_to_Subscriber_Code_Label)",943,informatica_pyspark/mappings/m_demo_mapping3.py:57,HIGH,The abort fixture proves the eager hard-failure guard; the DEFAULTVALUE ERROR('transformation error') is unreachable and is intentionally not used.
m_demo_mapping3,RTRTRANS,INPUT,,947,,NOT MIGRATED,"INPUT is the router's structural input group, not a routed output path."
m_demo_mapping3,RTRTRANS,NEWGROUP1,ISNULL(Social_Security_Number),948,informatica_pyspark/mappings/m_demo_mapping3.py:65,HIGH,Connector graph proves NEWGROUP1 *1 ports feed demo_target2; baseline target2 rows have empty Soc_Number.
m_demo_mapping3,RTRTRANS,DEFAULT1,,949,,NOT MIGRATED,DEFAULT1 owns the *2 ports but has no target connectors; its path is unreachable because the two explicit predicates are complementary.
m_demo_mapping3,EXPTRANS,target numeric casts,"Member_ID, Member_Record_Number, Social_Security_Number, Member_Type_Code, Relationship_to_Subscriber_Code are double ports feeding number targets",933,informatica_pyspark/mappings/m_demo_mapping3.py:48,MEDIUM,"Ports at XML lines 933, 937, 938, 939, 941; target fields at 133, 136, 137, 138, 139. The XML ports are double and target fields are number, but parity_diff reads both 30001 and 30001.0 as the same float within tolerance; rendering parity is therefore unexercised by the control."
m_demo_mapping3,RTRTRANS,NEWGROUP2,NOT ISNULL(Social_Security_Number),950,informatica_pyspark/mappings/m_demo_mapping3.py:66,HIGH,Connector graph proves NEWGROUP2 *3 ports feed demo_target21; baseline target21 rows have SSNs.
wf_demo_mapping,Decision1,Decision Name,$s_m_demo_mapping2.Status = 1,1159,informatica_pyspark/workflow.py:WORKFLOW_ORDER,HIGH,The workflow graph gates mapping1 on the mapping2 status decision.
wf_demo_mapping,Decision2,Decision Name,$s_m_demo_mapping1.Status = 1,1156,informatica_pyspark/workflow.py:WORKFLOW_ORDER,HIGH,The workflow graph gates mapping3 on the mapping1 status decision.
wf_demo_mapping,Decision3,Decision Name,$s_m_demo_mapping3.Status = 1,1162,informatica_pyspark/workflow.py:run_workflow,HIGH,The final decision controls the success or failure branch.
wf_demo_mapping,WORKFLOWLINK,Decision2 -> Failed_Email2,$Decision2.Condition = 0,1465,informatica_pyspark/workflow.py:run_workflow,HIGH,A failed mapping stops the workflow before downstream work; the email branch is logged.
wf_demo_mapping,WORKFLOWLINK,Decision3 -> SuccessEmail,$Decision3.Condition = 1,1466,informatica_pyspark/workflow.py:run_workflow,HIGH,Successful completion reaches the logged success task.
wf_demo_mapping,WORKFLOWLINK,Decision1 -> Failed_Email1,$Decision1.Condition = 0,1467,informatica_pyspark/workflow.py:run_workflow,HIGH,A failed mapping stops the workflow before downstream work; the email branch is logged.
wf_demo_mapping,WORKFLOWLINK,Failed_Email2 -> Control,,1468,informatica_pyspark/workflow.py:run_workflow,HIGH,The migrated fail-fast exception is the equivalent of Stop parent.
wf_demo_mapping,WORKFLOWLINK,Decision2 -> s_m_demo_mapping3,$Decision2.Condition = 1,1469,informatica_pyspark/workflow.py:WORKFLOW_ORDER,HIGH,The graph advances to mapping3 only after mapping1 succeeds.
wf_demo_mapping,WORKFLOWLINK,Decision1 -> s_m_demo_mapping1,,1470,informatica_pyspark/workflow.py:WORKFLOW_ORDER,HIGH,The graph advances to mapping1 after mapping2.
wf_demo_mapping,WORKFLOWLINK,Start -> s_m_demo_mapping2,,1471,informatica_pyspark/workflow.py:WORKFLOW_ORDER,HIGH,The workflow starts with mapping2.
wf_demo_mapping,WORKFLOWLINK,s_m_demo_mapping1 -> Decision2,,1472,informatica_pyspark/workflow.py:run_workflow,HIGH,Mapping completion feeds its decision gate.
wf_demo_mapping,WORKFLOWLINK,s_m_demo_mapping2 -> Decision1,,1473,informatica_pyspark/workflow.py:run_workflow,HIGH,Mapping completion feeds its decision gate.
wf_demo_mapping,WORKFLOWLINK,s_m_demo_mapping3 -> Decision3,,1474,informatica_pyspark/workflow.py:run_workflow,HIGH,Mapping completion feeds its final decision gate.
wf_demo_mapping,WORKFLOWLINK,Decision3 -> Failed_Email3,$Decision3.Condition = 0,1475,informatica_pyspark/workflow.py:run_workflow,HIGH,A failed final mapping stops the workflow; the email branch is logged.
wf_demo_mapping,TASK,Failed_Email2,Email task,1137,informatica_pyspark/workflow.py:run_workflow,NOT MIGRATED,Email is deliberately not sent; the failure is logged instead.
wf_demo_mapping,TASK,SuccessEmail,Email task,1142,informatica_pyspark/workflow.py:run_workflow,NOT MIGRATED,Email is deliberately not sent; successful completion is logged instead.
wf_demo_mapping,TASK,Failed_Email1,Email task,1147,informatica_pyspark/workflow.py:run_workflow,NOT MIGRATED,Email is deliberately not sent; the failure is logged instead.
wf_demo_mapping,TASK,Control,Control Option = Stop parent,1152,informatica_pyspark/workflow.py:run_workflow,NOT MIGRATED,The Control task is not invoked; raising the mapping failure is the fail-fast equivalent.
wf_demo_mapping,TASK,Failed_Email3,Email task,1164,informatica_pyspark/workflow.py:run_workflow,NOT MIGRATED,Email is deliberately not sent; the failure is logged instead.
